Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
21236,0e0247e2,GitHub,81cd05d0,data/81cd05d0/src/cs.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21256,9129898e,GitHub,81cd05d0,data/81cd05d0/src/nz.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21258,ed9d49dc,GitHub,81cd05d0,data/81cd05d0/src/ds.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21268,fbc46ff7,GitHub,81cd05d0,data/81cd05d0/src/qx.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21275,69936734,GitHub,81cd05d0,data/81cd05d0/src/rr.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21276,1708a9f0,GitHub,81cd05d0,data/81cd05d0/src/pv.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21277,32a89dfd,GitHub,81cd05d0,data/81cd05d0/src/nr.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21279,e70ca1c9,GitHub,81cd05d0,data/81cd05d0/src/oi.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21280,4dbff88c,GitHub,81cd05d0,data/81cd05d0/src/qb.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21289,f4a518e8,GitHub,81cd05d0,data/81cd05d0/src/dw.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21290,a7bfcb2b,GitHub,81cd05d0,data/81cd05d0/src/ey.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21291,4bc70469,GitHub,81cd05d0,data/81cd05d0/src/ea.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21292,3dddd891,GitHub,81cd05d0,data/81cd05d0/src/pz.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21294,05131747,GitHub,81cd05d0,data/81cd05d0/src/nd.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21295,d7225510,GitHub,81cd05d0,data/81cd05d0/src/hk.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21296,759be00a,GitHub,81cd05d0,data/81cd05d0/src/jl.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21303,e53296f4,GitHub,81cd05d0,data/81cd05d0/src/pp.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21305,e933a21b,GitHub,81cd05d0,data/81cd05d0/src/hb.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21308,eab3ff8c,GitHub,81cd05d0,data/81cd05d0/src/mm.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21311,f3f9df36,GitHub,81cd05d0,data/81cd05d0/src/df.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21312,a10c310d,GitHub,81cd05d0,data/81cd05d0/src/jx.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21314,f8416386,GitHub,81cd05d0,data/81cd05d0/src/sb.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21318,e924f458,GitHub,81cd05d0,data/81cd05d0/src/fn.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21327,06d3ee5d,GitHub,81cd05d0,data/81cd05d0/src/qn.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21328,ecc50f30,GitHub,81cd05d0,data/81cd05d0/src/rl.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21329,68f7944b,GitHub,81cd05d0,data/81cd05d0/src/dl.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21330,386a8824,GitHub,81cd05d0,data/81cd05d0/src/gd.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21333,44e1e8ad,GitHub,81cd05d0,data/81cd05d0/src/px.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21336,a728748e,GitHub,81cd05d0,data/81cd05d0/src/mk.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21348,2ffcd59c,GitHub,81cd05d0,data/81cd05d0/src/eg.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21349,91282ac0,GitHub,81cd05d0,data/81cd05d0/src/gi.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21353,6943fb22,GitHub,81cd05d0,data/81cd05d0/src/ku.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21359,4c0cc609,GitHub,81cd05d0,data/81cd05d0/src/rv.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21362,671ea449,GitHub,81cd05d0,data/81cd05d0/src/eh.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21363,89eda428,GitHub,81cd05d0,data/81cd05d0/src/mv.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21364,3cafe64b,GitHub,81cd05d0,data/81cd05d0/src/qz.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21365,c070e61a,GitHub,81cd05d0,data/81cd05d0/src/pr.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21366,f99ab1bb,GitHub,81cd05d0,data/81cd05d0/src/jc.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21367,e5988545,GitHub,81cd05d0,data/81cd05d0/src/fh.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21368,476fff2f,GitHub,81cd05d0,data/81cd05d0/src/ep.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21369,9574ce00,GitHub,81cd05d0,data/81cd05d0/src/ou.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21370,e8f02e0e,GitHub,81cd05d0,data/81cd05d0/src/dn.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21372,449e9eca,GitHub,81cd05d0,data/81cd05d0/src/mo.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21373,430e97fc,GitHub,81cd05d0,data/81cd05d0/src/ri.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21374,6b9f0c30,GitHub,81cd05d0,data/81cd05d0/src/cu.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21376,7b284129,GitHub,81cd05d0,data/81cd05d0/src/ck.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21382,651cf010,GitHub,81cd05d0,data/81cd05d0/src/fx.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21385,d844ec9a,GitHub,81cd05d0,data/81cd05d0/src/ch.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21393,24ba4603,GitHub,81cd05d0,data/81cd05d0/src/hx.json,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
21394,167483d3,GitHub,81cd05d0,data/81cd05d0/src/ht.json,155:155,F,F,,,F,F,,,,,0,0,F,F,F,
21395,808b188b,GitHub,81cd05d0,data/81cd05d0/src/lf.json,77:77,F,F,,,F,F,,,,,0,0,F,F,F,
21396,a92173e5,GitHub,81cd05d0,data/81cd05d0/src/ry.json,67:67,F,F,,,F,F,,,,,0,0,F,F,F,
21397,9078ee78,GitHub,81cd05d0,data/81cd05d0/src/ez.json,51:51,F,F,,,F,F,,,,,0,0,F,F,F,
21398,278a7dad,GitHub,81cd05d0,data/81cd05d0/src/hd.json,74:74,F,F,,,F,F,,,,,0,0,F,F,F,
21402,1ce7a3be,GitHub,81cd05d0,data/81cd05d0/src/gg.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21403,357f73fe,GitHub,81cd05d0,data/81cd05d0/src/gq.json,72:72,F,F,,,F,F,,,,,0,0,F,F,F,
21405,fc14aa07,GitHub,81cd05d0,data/81cd05d0/src/ii.json,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
21409,950d2f17,GitHub,81cd05d0,data/81cd05d0/src/ly.json,51:51,F,F,,,F,F,,,,,0,0,F,F,F,
21415,a84a47e9,GitHub,81cd05d0,data/81cd05d0/src/cv.json,77:77,F,F,,,F,F,,,,,0,0,F,F,F,
21416,025fb50a,GitHub,81cd05d0,data/81cd05d0/src/im.json,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
21420,6415e1b7,GitHub,81cd05d0,data/81cd05d0/src/lo.json,86:86,F,F,,,F,F,,,,,0,0,F,F,F,
21421,8308e114,GitHub,81cd05d0,data/81cd05d0/src/hp.json,107:107,F,F,,,F,F,,,,,0,0,F,F,F,
21422,93cdd6ec,GitHub,81cd05d0,data/81cd05d0/src/fu.json,113:113,F,F,,,F,F,,,,,0,0,F,F,F,
21423,05b12c99,GitHub,81cd05d0,data/81cd05d0/src/ms.json,72:72,F,F,,,F,F,,,,,0,0,F,F,F,
21424,2e00c691,GitHub,81cd05d0,data/81cd05d0/src/hv.json,156:156,F,F,,,F,F,,,,,0,0,F,F,F,
21425,511699c7,GitHub,81cd05d0,data/81cd05d0/src/dp.json,122:122,F,F,,,F,F,,,,,0,0,F,F,F,
21426,6f8a2a14,GitHub,81cd05d0,data/81cd05d0/src/qq.json,160:160,F,F,,,F,F,,,,,0,0,F,F,F,
21427,3a0f4d2b,GitHub,81cd05d0,data/81cd05d0/src/qu.json,85:85,F,F,,,F,F,,,,,0,0,F,F,F,
21428,e6cd866d,GitHub,81cd05d0,data/81cd05d0/src/iy.json,251:251,F,F,,,F,F,,,,,0,0,F,F,F,
21429,dde6bad3,GitHub,81cd05d0,data/81cd05d0/src/hf.json,283:283,F,F,,,F,F,,,,,0,0,F,F,F,
21430,bce401a5,GitHub,81cd05d0,data/81cd05d0/src/id.json,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
21431,67505917,GitHub,81cd05d0,data/81cd05d0/src/gu.json,89:89,F,F,,,F,F,,,,,0,0,F,F,F,
21432,f78f843b,GitHub,81cd05d0,data/81cd05d0/src/gl.json,56:56,F,F,,,F,F,,,,,0,0,F,F,F,
21433,b19ddfbe,GitHub,81cd05d0,data/81cd05d0/src/qe.json,191:191,F,F,,,F,F,,,,,0,0,F,F,F,
21434,3fc8d978,GitHub,81cd05d0,data/81cd05d0/src/od.json,122:122,F,F,,,F,F,,,,,0,0,F,F,F,
21435,f57f7fda,GitHub,81cd05d0,data/81cd05d0/src/er.json,78:78,F,F,,,F,F,,,,,0,0,F,F,F,
21436,96b9e960,GitHub,81cd05d0,data/81cd05d0/src/na.json,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
21437,4fc86169,GitHub,81cd05d0,data/81cd05d0/src/om.json,162:162,F,F,,,F,F,,,,,0,0,F,F,F,
21438,18dc6a2a,GitHub,81cd05d0,data/81cd05d0/src/qs.json,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
21439,bf6d4af2,GitHub,81cd05d0,data/81cd05d0/src/qo.json,82:82,F,F,,,F,F,,,,,0,0,F,F,F,
21440,7c5d3cbd,GitHub,81cd05d0,data/81cd05d0/src/et.json,64:64,F,F,,,F,F,,,,,0,0,F,F,F,
21441,fe23ac13,GitHub,81cd05d0,data/81cd05d0/src/ks.json,99:99,F,F,,,F,F,,,,,0,0,F,F,F,
21442,9b36124f,GitHub,81cd05d0,data/81cd05d0/src/lk.json,100:100,F,F,,,F,F,,,,,0,0,F,F,F,
21443,474cad89,GitHub,81cd05d0,data/81cd05d0/src/oo.json,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
21444,dd4fa5c9,GitHub,81cd05d0,data/81cd05d0/src/em.json,109:109,F,F,,,F,F,,,,,0,0,F,F,F,
21445,61dcf370,GitHub,81cd05d0,data/81cd05d0/src/fo.json,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
21446,a6dded81,GitHub,81cd05d0,data/81cd05d0/src/fb.json,101:101,F,F,,,F,F,,,,,0,0,F,F,F,
21447,5c4a7ccf,GitHub,81cd05d0,data/81cd05d0/src/hc.json,101:101,F,F,,,F,F,,,,,0,0,F,F,F,
21448,970588b6,GitHub,81cd05d0,data/81cd05d0/src/lc.json,76:76,F,F,,,F,F,,,,,0,0,F,F,F,
21449,c0336ff8,GitHub,81cd05d0,data/81cd05d0/src/qg.json,120:120,F,F,,,F,F,,,,,0,0,F,F,F,
21452,899a7c22,GitHub,81cd05d0,data/81cd05d0/src/ky.json,54:54,F,F,,,F,F,,,,,0,0,F,F,F,
21455,1e29595e,GitHub,81cd05d0,data/81cd05d0/src/qa.json,58:58,F,F,,,F,F,,,,,0,0,F,F,F,
21458,97ae5269,GitHub,81cd05d0,data/81cd05d0/src/jk.json,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
21459,c24a3a45,GitHub,81cd05d0,data/81cd05d0/src/dv.json,59:59,F,F,,,F,F,,,,,0,0,F,F,F,
21460,e89a5295,GitHub,81cd05d0,data/81cd05d0/src/ex.json,55:55,F,F,,,F,F,,,,,0,0,F,F,F,
21466,0072662c,GitHub,81cd05d0,data/81cd05d0/src/dz.json,63:63,F,F,,,F,F,,,,,0,0,F,F,F,
21467,94f743a4,GitHub,81cd05d0,data/81cd05d0/src/py.json,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
21468,ce7396fe,GitHub,81cd05d0,data/81cd05d0/src/nc.json,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
21469,02fd2d8d,GitHub,81cd05d0,data/81cd05d0/src/hj.json,940:940,F,F,,,F,F,,,,,0,0,F,F,F,
21470,8a87385e,GitHub,81cd05d0,data/81cd05d0/src/qm.json,59:59,F,F,,,F,F,,,,,0,0,F,F,F,
21471,4625dd8d,GitHub,81cd05d0,data/81cd05d0/src/os.json,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
21472,177cd3ad,GitHub,81cd05d0,data/81cd05d0/src/dk.json,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
21473,8a49b97e,GitHub,81cd05d0,data/81cd05d0/src/gc.json,50:50,F,F,,,F,F,,,,,0,0,F,F,F,
21474,48a94764,GitHub,81cd05d0,data/81cd05d0/src/ih.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21475,70321831,GitHub,81cd05d0,data/81cd05d0/src/mu.json,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
21476,4ffc4bf1,GitHub,81cd05d0,data/81cd05d0/src/qy.json,50:50,F,F,,,F,F,,,,,0,0,F,F,F,
21477,11cf0482,GitHub,81cd05d0,data/81cd05d0/src/pq.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21478,1761f5b6,GitHub,81cd05d0,data/81cd05d0/src/le.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21479,affc2690,GitHub,81cd05d0,data/81cd05d0/src/mr.json,63:63,F,F,,,F,F,,,,,0,0,F,F,F,
21480,78024efd,GitHub,81cd05d0,data/81cd05d0/src/eo.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21482,34eaaff1,GitHub,81cd05d0,data/81cd05d0/src/ju.json,59:59,F,F,,,F,F,,,,,0,0,F,F,F,
21484,e9cbb55c,GitHub,81cd05d0,data/81cd05d0/src/oh.json,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
21485,cb502bda,GitHub,81cd05d0,data/81cd05d0/src/rj.json,69:69,F,F,,,F,F,,,,,0,0,F,F,F,
21486,2502bd2d,GitHub,81cd05d0,data/81cd05d0/src/cn.json,54:54,F,F,,,F,F,,,,,0,0,F,F,F,
21494,ebb1cc88,GitHub,81cd05d0,data/81cd05d0/src/iw.json,69:69,F,F,,,F,F,,,,,0,0,F,F,F,
21495,9661b595,GitHub,81cd05d0,data/81cd05d0/src/ik.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21496,588113a8,GitHub,81cd05d0,data/81cd05d0/src/gw.json,49:49,F,F,,,F,F,,,,,0,0,F,F,F,
21499,95015b67,GitHub,81cd05d0,data/81cd05d0/src/hz.json,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
21500,8973a110,GitHub,81cd05d0,data/81cd05d0/src/ce.json,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
21501,8be99d4f,GitHub,81cd05d0,data/81cd05d0/src/po.json,67:67,F,F,,,F,F,,,,,0,0,F,F,F,
21502,021a7dd9,GitHub,81cd05d0,data/81cd05d0/src/ha.json,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
21503,fe5ac5b3,GitHub,81cd05d0,data/81cd05d0/src/ml.json,50:50,F,F,,,F,F,,,,,0,0,F,F,F,
21504,136adda0,GitHub,81cd05d0,data/81cd05d0/src/de.json,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
21505,c294ff57,GitHub,81cd05d0,data/81cd05d0/src/jw.json,143:143,F,F,,,F,F,,,,,0,0,F,F,F,
21506,84778428,GitHub,81cd05d0,data/81cd05d0/src/sa.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21507,0aad290f,GitHub,81cd05d0,data/81cd05d0/src/fm.json,74:74,F,F,,,F,F,,,,,0,0,F,F,F,
21508,9bfd1086,GitHub,81cd05d0,data/81cd05d0/src/rq.json,72:72,F,F,,,F,F,,,,,0,0,F,F,F,
21509,6cb44ead,GitHub,81cd05d0,data/81cd05d0/src/pu.json,50:50,F,F,,,F,F,,,,,0,0,F,F,F,
21510,50585c5e,GitHub,81cd05d0,data/81cd05d0/src/nq.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21513,698c31a4,GitHub,81cd05d0,data/81cd05d0/src/ot.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21514,038df8d4,GitHub,81cd05d0,data/81cd05d0/src/ei.json,107:107,F,F,,,F,F,,,,,0,0,F,F,F,
21515,b4ce2a4f,GitHub,81cd05d0,data/81cd05d0/src/qc.json,182:182,F,F,,,F,F,,,,,0,0,F,F,F,
21526,6f8a2a14,GitHub,81cd05d0,data/81cd05d0/src/qq.json,13453:13453,Template,T,12,32,F,F,Any,,AWS Client ID,Unknown,3.68,20,F,F,F,Predefined Pattern
21529,6f8a2a14,GitHub,81cd05d0,data/81cd05d0/src/qq.json,13467:13467,Template,T,12,32,F,F,Any,,AWS Client ID,Unknown,3.68,20,F,F,F,Predefined Pattern
21541,bc39da73,GitHub,81cd05d0,data/81cd05d0/src/jp.json,164012:164012,Template,T,12,32,F,F,Any,,AWS Client ID,Unknown,3.68,20,F,F,F,Predefined Pattern
21602,4eff7aa1,GitHub,81cd05d0,data/81cd05d0/src/ib.json,183:183,F,F,,,F,F,,,,,0,0,F,F,F,
21603,ac813523,GitHub,81cd05d0,data/81cd05d0/src/pg.json,138:138,F,F,,,F,F,,,,,0,0,F,F,F,
21605,bc39da73,GitHub,81cd05d0,data/81cd05d0/src/jp.json,298:298,F,F,,,F,F,,,,,0,0,F,F,F,
21637,e4296439,GitHub,81cd05d0,data/81cd05d0/src/dm.json,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
21638,4fe0f2eb,GitHub,81cd05d0,data/81cd05d0/src/mn.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21639,4da29326,GitHub,81cd05d0,data/81cd05d0/src/ko.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21640,e6e5389c,GitHub,81cd05d0,data/81cd05d0/src/qj.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21642,0d8ed491,GitHub,81cd05d0,data/81cd05d0/src/dc.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21646,c094204f,GitHub,81cd05d0,data/81cd05d0/src/ci.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21647,7df40cb8,GitHub,81cd05d0,data/81cd05d0/src/cl.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21648,ae345177,GitHub,81cd05d0,data/81cd05d0/src/ge.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21649,3f5b146d,GitHub,81cd05d0,data/81cd05d0/src/fy.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21650,95e3f88d,GitHub,81cd05d0,data/81cd05d0/src/da.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21651,d6270ad5,GitHub,81cd05d0,data/81cd05d0/src/pb.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21652,2c394a8e,GitHub,81cd05d0,data/81cd05d0/src/jz.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21653,26cb8fd5,GitHub,81cd05d0,data/81cd05d0/src/if.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21654,55c404a7,GitHub,81cd05d0,data/81cd05d0/src/hn.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21655,1932acba,GitHub,81cd05d0,data/81cd05d0/src/kf.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21656,4c156cd8,GitHub,81cd05d0,data/81cd05d0/src/mw.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21657,9812e3b7,GitHub,81cd05d0,data/81cd05d0/src/li.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21658,0be0291f,GitHub,81cd05d0,data/81cd05d0/src/lm.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21659,ac89db61,GitHub,81cd05d0,data/81cd05d0/src/km.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21660,bbf7180d,GitHub,81cd05d0,data/81cd05d0/src/je.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21661,95d5c251,GitHub,81cd05d0,data/81cd05d0/src/gs.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21665,762304d7,GitHub,81cd05d0,data/81cd05d0/src/oz.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21666,2eda1f56,GitHub,81cd05d0,data/81cd05d0/src/bz.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21668,57a04ced,GitHub,81cd05d0,data/81cd05d0/src/jr.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21670,b84d8c8f,GitHub,81cd05d0,data/81cd05d0/src/my.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21671,6a332476,GitHub,81cd05d0,data/81cd05d0/src/nw.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21673,01a3a61c,GitHub,81cd05d0,data/81cd05d0/src/ff.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21674,a6c739c1,GitHub,81cd05d0,data/81cd05d0/src/rm.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21675,2d23a649,GitHub,81cd05d0,data/81cd05d0/src/dx.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21676,00145b1d,GitHub,81cd05d0,data/81cd05d0/src/fd.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21677,22088a2c,GitHub,81cd05d0,data/81cd05d0/src/ps.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21679,0c0f28aa,GitHub,81cd05d0,data/81cd05d0/src/cy.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21680,76f03685,GitHub,81cd05d0,data/81cd05d0/src/fk.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21683,6ad4fa88,GitHub,81cd05d0,data/81cd05d0/src/cd.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21684,d8e4455a,GitHub,81cd05d0,data/81cd05d0/src/hh.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21685,153d9f94,GitHub,81cd05d0,data/81cd05d0/src/ox.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21686,38c78a92,GitHub,81cd05d0,data/81cd05d0/src/is.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21687,32ed6c97,GitHub,81cd05d0,data/81cd05d0/src/fi.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21688,99762665,GitHub,81cd05d0,data/81cd05d0/src/jt.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21689,52a88fb3,GitHub,81cd05d0,data/81cd05d0/src/ne.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21690,79c0e3ff,GitHub,81cd05d0,data/81cd05d0/src/kw.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21691,ddf8d743,GitHub,81cd05d0,data/81cd05d0/src/of.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21692,b32761c9,GitHub,81cd05d0,data/81cd05d0/src/ls.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21693,d107a5c0,GitHub,81cd05d0,data/81cd05d0/src/jn.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21694,b4470251,GitHub,81cd05d0,data/81cd05d0/src/ro.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21695,1beb9dcc,GitHub,81cd05d0,data/81cd05d0/src/ek.json,151:151,F,F,,,F,F,,,,,0,0,F,F,F,
21700,1766d91a,GitHub,81cd05d0,data/81cd05d0/src/cm.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21728,4c43db68,GitHub,81cd05d0,data/81cd05d0/src/mp.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21730,f759ddf8,GitHub,81cd05d0,data/81cd05d0/src/lt.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21736,487fa64d,GitHub,81cd05d0,data/81cd05d0/src/nm.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21740,928603ad,GitHub,81cd05d0,data/81cd05d0/src/gk.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21743,ad52143f,GitHub,81cd05d0,data/81cd05d0/src/md.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21747,258bfd8c,GitHub,81cd05d0,data/81cd05d0/src/mh.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21748,b59ccad5,GitHub,81cd05d0,data/81cd05d0/src/mf.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21749,8fd405bd,GitHub,81cd05d0,data/81cd05d0/src/cq.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21752,8ddf8f63,GitHub,81cd05d0,data/81cd05d0/src/mj.json,4:4,F,F,,,F,F,,,,,0,0,F,F,F,
21753,16822866,GitHub,81cd05d0,data/81cd05d0/src/mb.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21757,9f07e7f5,GitHub,81cd05d0,data/81cd05d0/src/pf.json,3:3,F,F,,,F,F,,,,,0,0,F,F,F,
21760,2e999406,GitHub,81cd05d0,data/81cd05d0/src/pd.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21761,440d35e3,GitHub,81cd05d0,data/81cd05d0/src/pm.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21763,a4e368bb,GitHub,81cd05d0,data/81cd05d0/src/qw.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21769,301e068e,GitHub,81cd05d0,data/81cd05d0/src/mg.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21770,647bd7c6,GitHub,81cd05d0,data/81cd05d0/src/me.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21772,f2094588,GitHub,81cd05d0,data/81cd05d0/src/cr.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21773,334b19eb,GitHub,81cd05d0,data/81cd05d0/src/pi.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21775,6c22155a,GitHub,81cd05d0,data/81cd05d0/src/eb.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21783,789b51b8,GitHub,81cd05d0,data/81cd05d0/src/re.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21785,0c04f109,GitHub,81cd05d0,data/81cd05d0/src/hr.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
21786,94f78ee6,GitHub,81cd05d0,data/81cd05d0/src/cb.json,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
